"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"DI-WAT-1",2018-02-06,"08:45","MICROZOOPLANKTON","Rotifers",97,1,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","MICROZOOPLANKTON","Barnacles",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","MICROZOOPLANKTON","Copepod nauplii",233,1,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","MICROZOOPLANKTON","Ostracods",9,1,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Acanthocyclops vernalis adult",1,1,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Cyclopoid adult",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Cyclopoid copepodid",42,1,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Diacyclops thomasi",1,1,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Ectocyclops phaleratus",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Eucyclops prionophorus",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Limnoithona copepodid",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Limnoithona sinensis",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Limnoithona spp.",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Limnoithona tetraspina",1,1,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Mesocyclops edax",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Microcyclops rubellus",1,1,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Monospilus",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Oithona copepodid",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Oithona davisae",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Oithona similis",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Oithona spp.",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CYCLOPOIDS","Paracyclops sp.",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CALANOIDS","Acartia copepodid",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CALANOIDS","Acartia spp.",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CALANOIDS","Acartiella copepodid",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CALANOIDS","Acartiella sinensis",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CALANOIDS","Arctodiaptomus dorsalis",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CALANOIDS","Calanoid copepodid",14,1,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CALANOIDS","Diaptomus copepodid",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CALANOIDS","Diaptomus spp.",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CALANOIDS","Eurytemora affinis adult",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CALANOIDS","Eurytemora affinis copepodid",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CALANOIDS","Leptodiaptomus siciloides",0,0,75,NA,75,NA
"DI-WAT-1",2018-02-06,"08:45","CALANOIDS","Osphranticum copepodid",0,0,75,NA,75,NA
