"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"DI-SAV-2",2017-09-27,"13:10","MICROZOOPLANKTON","Rotifers",38,1,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","MICROZOOPLANKTON","Barnacles",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","MICROZOOPLANKTON","Copepod nauplii",204,1,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","MICROZOOPLANKTON","Ostracods",95,1,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Cyclopoid adult",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Cyclopoid copepodid",65,1,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Diacyclops thomasi",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Ectocyclops phaleratus",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Eucyclops elegans",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Eucyclops pectinifer",4,1,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Limnoithona copepodid",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Limnoithona sinensis",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Limnoithona spp.",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Limnoithona tetraspina",23,1,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Mesocyclops edax",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Macrocyclops albidus",5,1,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Microcyclops rubellus",27,1,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Monospilus",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Oithona copepodid",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Oithona davisae",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Oithona similis",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Oithona spp.",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CYCLOPOIDS","Paracyclops chiltoni",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CALANOIDS","Acartia copepodid",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CALANOIDS","Acartia spp.",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CALANOIDS","Acartiella copepodid",0,0,49,12,50,NA
"DI-SAV-2",2017-09-27,"13:10","CALANOIDS","Acartiella sinensis",0,0,49,12,50,NA
