"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"FI-WAT-1",2017-11-30,"14:48","MICROZOOPLANKTON","Rotifers",72,1,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","MICROZOOPLANKTON","Barnacles",0,0,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","MICROZOOPLANKTON","Copepod nauplii",279,1,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","MICROZOOPLANKTON","Ostracods",0,0,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","CYCLOPOIDS","Cyclopoid adult",0,0,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","CYCLOPOIDS","Cyclopoid copepodid",30,1,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","CYCLOPOIDS","Diacyclops thomasi",0,0,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","CYCLOPOIDS","Ectocyclops phaleratus",0,0,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","CYCLOPOIDS","Eucyclops prionophorus",0,0,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","CYCLOPOIDS","Limnoithona copepodid",0,0,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","CYCLOPOIDS","Limnoithona sinensis",0,0,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","CYCLOPOIDS","Limnoithona spp.",0,0,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","CYCLOPOIDS","Limnoithona tetraspina",9,1,56,NA,56,NA
"FI-WAT-1",2017-11-30,"14:48","CYCLOPOIDS","Macrocyclops albidus",1,1,56,NA,56,NA
