"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"DI-SAV-2",2018-02-06,"10:10","MICROZOOPLANKTON","Rotifers",11,1,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","MICROZOOPLANKTON","Barnacles",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","MICROZOOPLANKTON","Copepod nauplii",247,1,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","MICROZOOPLANKTON","Ostracods",42,1,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Cyclopoid adult",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Cyclopoid copepodid",54,1,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Diacyclops thomasi",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Ectocyclops phaleratus",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Eucyclops prionophorus",3,1,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Limnoithona copepodid",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Limnoithona sinensis",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Limnoithona spp.",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Limnoithona tetraspina",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Mesocyclops edax",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Microcyclops rubellus",4,1,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Monospilus",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Oithona copepodid",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Oithona davisae",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Oithona similis",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Oithona spp.",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CYCLOPOIDS","Paracyclops sp.",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Acartia copepodid",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Acartia spp.",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Acartiella copepodid",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Acartiella sinensis",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Arctodiaptomus dorsalis",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Calanoid copepodid",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Diaptomus copepodid",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Diaptomus spp.",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Eurytemora affinis adult",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Eurytemora affinis copepodid",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Leptodiaptomus siciloides",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Osphranticum copepodid",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Osphranticum labronectum",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Pseudodiaptomus forbesi adult",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Pseudodiaptomus forbesi copepodid",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Sinocalanus doerrii adult",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Sinocalanus doerrii copepodid",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Skistodiaptomus pallidus",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Tortanus copepodid",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CALANOIDS","Tortanus spp.",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Alona",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Alonella",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Bosmina",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Camptocercus",19,1,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Ceriodaphnia",2,1,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Chydorus",91,1,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Daphnia",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Diaphanosoma",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Disparalona",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Eurycercus",1,1,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Graptoleberis",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Ilyocryptus",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Kurzia",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Leydigia",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Macrothrix",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Moina",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Monospilus",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Picripleuroxus",29,1,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Pleuroxus",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Pseudochydorus",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Scaphloberis",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Sida",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","CLADOCERA","Simocephalus",10,1,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","HARPACTICOIDS","HARPACTICOIDS",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","MACROZOOPLANKTON","Americorophium",0,0,64,NA,64,NA
"DI-SAV-2",2018-02-06,"10:10","MACROZOOPLANKTON","Annelid",0,0,64,NA,64,NA
