"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"DI-WAT-2",2017-09-27,"12:50","MICROZOOPLANKTON","Rotifers",24,1,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","MICROZOOPLANKTON","Barnacles",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","MICROZOOPLANKTON","Copepod nauplii",404,1,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","MICROZOOPLANKTON","Ostracods",2,1,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Cyclopoid adult",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Cyclopoid copepodid",23,1,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Diacyclops thomasi",3,1,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Ectocyclops phaleratus",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Eucyclops agilis",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Limnoithona copepodid",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Limnoithona sinensis",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Limnoithona spp.",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Limnoithona tetraspina",98,1,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Mesocyclops edax",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Microcyclops rubellus",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Monospilus",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Oithona copepodid",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Oithona davisae",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Oithona similis",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Oithona spp.",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CYCLOPOIDS","Paracyclops spp.",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CALANOIDS","Acartia copepodid",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CALANOIDS","Acartia spp.",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CALANOIDS","Acartiella copepodid",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CALANOIDS","Acartiella sinensis",1,1,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CALANOIDS","Calanoid copepodid",53,1,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CALANOIDS","Diaptomus copepodid",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CALANOIDS","Diaptomus spp.",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CALANOIDS","Eurytemora affinis adult",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CALANOIDS","Eurytemora affinis copepodid",0,0,81,75,50,NA
"DI-WAT-2",2017-09-27,"12:50","CALANOIDS","Osphranticum copepodid",0,0,81,75,50,NA
