"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"LH-WAT-1",2017-11-30,"13:03","MICROZOOPLANKTON","Rotifers",111,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MICROZOOPLANKTON","Barnacles",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MICROZOOPLANKTON","Copepod nauplii",215,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MICROZOOPLANKTON","Ostracods",3,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Cyclopoid adult",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Cyclopoid copepodid",37,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Diacyclops thomasi",1,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Ectocyclops phaleratus",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Eucyclops pectinifer",25,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Limnoithona copepodid",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Limnoithona sinensis",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Limnoithona spp.",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Limnoithona tetraspina",7,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Mesocyclops edax",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Microcyclops rubellus",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Monospilus",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Oithona copepodid",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Oithona davisae",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Oithona similis",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Oithona spp.",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CYCLOPOIDS","Paracyclops sp.",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Acartia copepodid",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Acartia spp.",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Acartiella copepodid",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Acartiella sinensis",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Calanoid copepodid",71,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Diaptomus copepodid",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Diaptomus spp.",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Eurytemora affinis adult",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Eurytemora affinis copepodid",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Leptodiaptomus siciloides",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Osphranticum copepodid",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Osphranticum labronectum",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Pseudodiaptomus forbesi adult",1,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Pseudodiaptomus forbesi copepodid",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Sinocalanus doerrii adult",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Sinocalanus doerrii copepodid",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Skistodiaptomus pallidus",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Tortanus copepodid",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CALANOIDS","Tortanus spp.",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Alona",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Alonella",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Bosmina",13,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Camptocercus",5,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Ceriodaphnia",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Chydorus",65,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Daphnia",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Diaphanosoma",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Disparalona",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Eurycercus",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Graptoleberis",2,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Ilyocryptus",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Kurzia",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Leydigia",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Macrothrix",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Moina",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Monospilus",1,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Picripleuroxus",1,1,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Pleuroxus",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Psuedochydorus",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Scaphloberis",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Sida",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","CLADOCERA","Simocephalus",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","HARPACTICOIDS","HARPACTICOIDS",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Americorophium",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Annelid",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Baby Clam",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Baby snail",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Clam",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Corophium spp.",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Cumacean",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Fish",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Fish eggs",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Gammarus spp.",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Insect larvae",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Isopod",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Larval Fish",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Mysids",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Shrimp",0,0,34,NA,34,NA
"LH-WAT-1",2017-11-30,"13:03","MACROZOOPLANKTON","Snail",0,0,34,NA,34,NA
