"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"LH-SAV-2",2017-08-02,"18:24","MICROZOOPLANKTON","Rotifers",52,1,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","MICROZOOPLANKTON","Barnacles",0,0,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","MICROZOOPLANKTON","Copepod nauplii",223,1,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","MICROZOOPLANKTON","Ostracods",30,1,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Cyclopoid adult",0,0,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Cyclopoid copepodid",66,1,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Diacyclops thomasi",0,0,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Ectocyclops phaleratus",0,0,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Eucyclops",3,1,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Limnoithona copepodid",0,0,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Limnoithona sinensis",0,0,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Limnoithona spp.",0,0,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Limnoithona tetraspina",13,1,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Mesocyclops edax",2,1,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Microcyclops rubellus",0,0,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Monospilus",0,0,100,1.3,100,1.2
"LH-SAV-2",2017-08-02,"18:24","CYCLOPOIDS","Oithona copepodid",0,0,100,1.3,100,1.2
