"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"LH-WAT-1",2017-09-28,"13:40","MICROZOOPLANKTON","Rotifers",72,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MICROZOOPLANKTON","Barnacles",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MICROZOOPLANKTON","Copepod nauplii",224,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MICROZOOPLANKTON","Ostracods",8,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Cyclopoid adult",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Cyclopoid copepodid",92,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Diacyclops thomasi",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Ectocyclops phaleratus",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Eucyclops elegans",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Limnoithona copepodid",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Limnoithona sinensis",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Limnoithona spp.",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Limnoithona tetraspina",12,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Mesocyclops edax",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Microcyclops rubellus",13,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Monospilus",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Oithona copepodid",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Oithona davisae",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Oithona similis",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Oithona spp.",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Paracyclops",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CYCLOPOIDS","Paracyclops poppei",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Acartia copepodid",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Acartia spp.",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Acartiella copepodid",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Acartiella sinensis",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Calanoid copepodid",51,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Diaptomus copepodid",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Diaptomus spp.",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Eurytemora affinis adult",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Eurytemora affinis copepodid",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Osphranticum copepodid",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Osphranticum labronectum",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Pseudodiaptomus forbesi adult",7,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Pseudodiaptomus forbesi copepodid",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Sinocalanus doerrii adult",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Sinocalanus doerrii copepodid",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Skistodiaptomus pallidus",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Tortanus copepodid",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CALANOIDS","Tortanus spp.",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Alona",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Alonella",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Bosmina",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Camptocercus",2,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Ceriodaphnia",5,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Chydorus",59,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Daphnia",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Diaphanosoma",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Disparalona",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Dunhevedia",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Eurycercus",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Graptoleberis",1,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Ilyocryptus",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Kurzia",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Leydigia",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Macrothrix",1,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Moina",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Monospilus",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Picripleuroxus",5,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Pleuroxus",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Pseudochydorus",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Scaphloberis",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Sida",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","CLADOCERA","Simocephalus",2,1,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","HARPACTICOIDS","HARPACTICOIDS",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Americorophium",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Annelid",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Baby Clam",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Baby snail",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Clam",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Corophium spp.",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Cumacean",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Fish",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Fish eggs",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Gammarus spp.",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Insect larvae",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Isopod",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Larval Fish",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Mysids",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Shrimp",0,0,74,18,74,3
"LH-WAT-1",2017-09-28,"13:40","MACROZOOPLANKTON","Snail",0,0,74,18,74,3
